NPDES_ID,ENF_IDENTIFIER,ACTIVITY_ID,ACTIVITY_TYPE_CODE,ENF_TYPE_CODE,ENF_TYPE_DESC,AGENCY,SETTLEMENT_ENTERED_DATE,FED_PENALTY_ASSESSED_AMT,STATE_LOCAL_PENALTY_AMT,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_DERIVED_HUC,FAC_SIC_CODES,FAC_NAICS_CODES,DFR_URL
FL0041530,FL-N00000993,2400274818,AFR,STAOCO,State Administrative Order of Consent,State,04/20/2010,,,ANHEUSER BUSCH - JACKSONVILLE BREWERY,111 BUSCH DR,JACKSONVILLE,FL,32218,DUVAL COUNTY,4,30.433075,-81.647505,30801031601,4,65.621,1286.38,3080103,2082 0191,312120 311942 31212 111998,http://echo.epa.gov/detailed-facility-report?fid=110000362036
FL0041530,04-1995-N019,2400274828,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,06/15/1995,5000,,ANHEUSER BUSCH - JACKSONVILLE BREWERY,111 BUSCH DR,JACKSONVILLE,FL,32218,DUVAL COUNTY,4,30.433075,-81.647505,30801031601,4,65.621,1286.38,3080103,2082 0191,312120 311942 31212 111998,http://echo.epa.gov/detailed-facility-report?fid=110000362036
FL0041530,FL-N00000096,2400274822,AFR,STAOCO,State Administrative Order of Consent,State,11/08/1999,,,ANHEUSER BUSCH - JACKSONVILLE BREWERY,111 BUSCH DR,JACKSONVILLE,FL,32218,DUVAL COUNTY,4,30.433075,-81.647505,30801031601,4,65.621,1286.38,3080103,2082 0191,312120 311942 31212 111998,http://echo.epa.gov/detailed-facility-report?fid=110000362036
FLA116173,FL-18-0220,3601495897,AFR,SCWAAO,State CWA Non Penalty AO,State,06/22/2018,,,BRANFORD FARM-AMERICAN DAIRYCO FL,2780 NW COUNTY ROAD 138,BRANFORD,FL,32008,GILCHRIST,4,29.89089,-82.85622,31102060704,3,6.544,39.36,3110206,241,112111,http://echo.epa.gov/detailed-facility-report?fid=110024567100
FLA116173,FL-18-1032,3601495890,AFR,SCWAAPO,State CWA Penalty AO,State,06/28/2018,,2500,BRANFORD FARM-AMERICAN DAIRYCO FL,2780 NW COUNTY ROAD 138,BRANFORD,FL,32008,GILCHRIST,4,29.89089,-82.85622,31102060704,3,6.544,39.36,3110206,241,112111,http://echo.epa.gov/detailed-facility-report?fid=110024567100
FLR10KT11,FL-12-1276,3400083748,AFR,SCWAAPO,State CWA Penalty AO,State,08/22/2012,,2000,EASTERN COUNTY COMPLEX,WALTON RD,PORT SAINT LUCIE,FL,34952,SAINT LUCIE,4,27.29879,-80.27299,30902060504,18,27.909,1599.3,3090202,,,http://echo.epa.gov/detailed-facility-report?fid=110044255579
FL0040983,FL-N00000904,2400274421,AFR,STAOCO,State Administrative Order of Consent,State,01/06/2010,,130500,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FL0040983,FL-N00000436,2400274423,AFR,STAOCO,State Administrative Order of Consent,State,06/06/2007,,,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FL0040983,04-2008-4779,1000005328,AFR,309A,CWA 309A AO For Compliance,EPA,06/02/2008,,,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FL0040983,04-1992-N033,2400274420,AFR,309A,CWA 309A AO For Compliance,EPA,09/30/1992,,,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FL0040983,FL-12-0908,3000021076,AFR,STAOCO,State Administrative Order of Consent,State,04/24/2012,,178500,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FL0040983,FL-18-0075,3601737423,AFR,SCWAAPO,State CWA Penalty AO,State,05/09/2018,14242.83,14242.83,VALRICO ADVANCED WASTEWATER TREATMENT PLANT,1167 DOVER ROAD NORTH,DOVER,FL,33527,HILLS,4,27.958611,-82.229167,31002050302,15,40.239,1661.91,3100205,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000509566
FLR10RN20,FL-19-0007,3602211779,AFR,SCWAAPO,State CWA Penalty AO,State,01/14/2019,,7820,ARBOR TRACE AT CANOPY,0 WELUANNEE BLVD,TALLAHASSEE,FL,32308,LEON,4,30.47836,-84.23404,31200010403,2,30.124,1721.77,3120001,,,http://echo.epa.gov/detailed-facility-report?fid=110070161245
FLU990057,04-1999-N059,2400279550,AFR,309A,CWA 309A AO For Compliance,EPA,07/27/1999,,,PRODUCE CONNECTION,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,5141,,http://echo.epa.gov/detailed-facility-report?fid=110011331816
FLR20CO01,FL-19-0164,3602210350,AFR,SCWAAPO,State CWA Penalty AO,State,04/11/2019,,7000,COTTAGES AT PATH OF GRACE,UNKNOWN,SANTA ROSA BEACH,FL,32459,WALTON,4,30.3755,-86.231,31401020401,1,14.5,278.5,3140102,,,http://echo.epa.gov/detailed-facility-report?fid=110032756499
FLU990044,04-1999-N048,2400279541,AFR,309A,CWA 309A AO For Compliance,EPA,07/27/1999,,,RAINBOW PRODUCE GROUP CORP,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,5141,,http://echo.epa.gov/detailed-facility-report?fid=110011331709
FLU980131,04-1998-N033,2400278901,AFR,309A,CWA 309A AO For Compliance,EPA,04/29/1998,,,WILLIAM THE HENRY BOATWORKS,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332343
FL0026255,FL-N00000226,2400274455,AFR,SCWAAPO,State CWA Penalty AO,State,08/04/2006,,3000,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,FL-N00000144,2400274456,AFR,STAOCO,State Administrative Order of Consent,State,12/04/1998,,7000,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-1990-N045,2400274441,AFR,309A,CWA 309A AO For Compliance,EPA,08/28/1990,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-1984-N009,2400274448,AFR,309A,CWA 309A AO For Compliance,EPA,02/06/1984,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-1988-N010,2400274447,AFR,309A,CWA 309A AO For Compliance,EPA,02/02/1988,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,FL-N00000986,2400274450,AFR,STAOCO,State Administrative Order of Consent,State,06/18/2009,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,FL-N00000007,2400274459,AFR,STAOCO,State Administrative Order of Consent,State,12/11/2001,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-1990-N021,2400274446,AFR,309A,CWA 309A AO For Compliance,EPA,03/13/1990,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-2016-4761,3600473318,AFR,309A,CWA 309A AO For Compliance,EPA,12/17/2015,,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,FL-N00000268,2400274454,AFR,SCWAAPO,State CWA Penalty AO,State,,,5500,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FL0026255,04-1990-N029,2400274444,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,12/10/1990,60000,,CITY OF HOLLYWOOD,1621 N 14TH AVE,HOLLYWOOD,FL,33020,BROWARD,4,26.02636,-80.13608,30902061300,23,49.03,5110.32,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110039829004
FLR10RZ43,FL-19-0051,3602211783,AFR,SCWAAPO,State CWA Penalty AO,State,01/24/2019,,9250,SUMMIT VIEW PHASE 2,13350 HAPPY HILLS RD,DADE CITY,FL,33525,PASCO,4,28.351345,-82.237024,31002080206,12,32.908,555.43,3100208,,,http://echo.epa.gov/detailed-facility-report?fid=110070266013
FLU044773,04-2004-N011,2400273048,AFR,309A,CWA 309A AO For Compliance,EPA,04/01/2004,,,WINDSOR LANDING-BEAZER HOMES,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,1521,,http://echo.epa.gov/detailed-facility-report?fid=110016759667
FLA182966,FL-N00000890,2400273053,AFR,STAOCO,State Administrative Order of Consent,State,12/23/2009,,,FARREN DAKIN DAIRY,"40102 STATE RD 70,  PO BOX 7",MYAKKA CITY,FL,34251,MANATEE,4,27.315583,-82.133611,31001020103,17,11.538,12.81,3100102,241,,http://echo.epa.gov/detailed-facility-report?fid=110024567208
FL0021369,FL-19-0527,3601856679,AFR,SCWAAPO,State CWA Penalty AO,State,05/07/2019,,,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0021369,04-1986-N006,2400273614,AFR,309A,CWA 309A AO For Compliance,EPA,03/04/1986,,,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0021369,FL-18-0158,3601491282,AFR,SCWAAPO,State CWA Penalty AO,State,04/16/2018,,,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0021369,FL-11-1763,2600102160,AFR,STAOCO,State Administrative Order of Consent,State,01/10/2012,,74200,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0021369,04-2014-4758,3400247676,AFR,309A,CWA 309A AO For Compliance,EPA,06/02/2014,,,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0021369,FL-18-1466,3601708831,AFR,SCWAAPO,State CWA Penalty AO,State,12/26/2018,,8000,"BRADENTON, CITY OF - BRADENTON WWTP",1411 9TH STREET WEST,BRADENTON,FL,34205,MANATEE,4,27.4873,-82.5712,31002020204,16,40.832,3723.4,3100202,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110069346498
FL0035378,FL-N00000061,2400275710,AFR,STAOCO,State Administrative Order of Consent,State,08/16/2000,,2500,CHARLOTTE HARBOR WATER ASSOC INC,2515 HIGHLANDS RD,PUNTA GORDA,FL,33983,CHARLOTTE,4,26.989065,-82.008902,31001011106,17,14.999,891.83,3100101,4941,221310,http://echo.epa.gov/detailed-facility-report?fid=110010043595
FL0035378,04-1990-N020,2400275709,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,06/20/1991,5000,,CHARLOTTE HARBOR WATER ASSOC INC,2515 HIGHLANDS RD,PUNTA GORDA,FL,33983,CHARLOTTE,4,26.989065,-82.008902,31001011106,17,14.999,891.83,3100101,4941,221310,http://echo.epa.gov/detailed-facility-report?fid=110010043595
FL0035378,04-1990-N053,2400275708,AFR,309A,CWA 309A AO For Compliance,EPA,09/15/1990,,,CHARLOTTE HARBOR WATER ASSOC INC,2515 HIGHLANDS RD,PUNTA GORDA,FL,33983,CHARLOTTE,4,26.989065,-82.008902,31001011106,17,14.999,891.83,3100101,4941,221310,http://echo.epa.gov/detailed-facility-report?fid=110010043595
FL0043176,FL-15-0012,3600155547,AFR,SCWAAPO,State CWA Penalty AO,State,05/27/2015,,0,PARADISE POINT WWTF,341 PARADISE POINT RD,SATSUMA,FL,32189,PUTNAM,4,29.573287,-81.604792,30801030403,6,10.448,179.61,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027959966
FL0043176,04-1991-N034,2400276570,AFR,309A,CWA 309A AO For Compliance,EPA,02/12/1991,,,PARADISE POINT WWTF,341 PARADISE POINT RD,SATSUMA,FL,32189,PUTNAM,4,29.573287,-81.604792,30801030403,6,10.448,179.61,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027959966
FL0043176,FL-N00000382,2400276574,AFR,STAOCO,State Administrative Order of Consent,State,03/12/2009,,,PARADISE POINT WWTF,341 PARADISE POINT RD,SATSUMA,FL,32189,PUTNAM,4,29.573287,-81.604792,30801030403,6,10.448,179.61,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027959966
FL0043176,FL-18-0173,3601553860,AFR,SCWAAPO,State CWA Penalty AO,State,06/14/2018,,2000,PARADISE POINT WWTF,341 PARADISE POINT RD,SATSUMA,FL,32189,PUTNAM,4,29.573287,-81.604792,30801030403,6,10.448,179.61,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027959966
FL0043176,FL-N00000867,2400276572,AFR,STAOCO,State Administrative Order of Consent,State,09/09/2010,,,PARADISE POINT WWTF,341 PARADISE POINT RD,SATSUMA,FL,32189,PUTNAM,4,29.573287,-81.604792,30801030403,6,10.448,179.61,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027959966
FLR10H614,04-2001-N027,2400279751,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,01/09/2002,4100,,MEADOW POINTE II/III,UNKNOWN,UNKNOWN,FL,0,DUVAL,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011336036
FLU910518,04-1991-N025,2400277805,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,06/27/1991,9000,,HIGH PERFORMANCE FINISHERS &,UNKNOWN,UNKNOWN,FL,0,POLK,4,27.953115,-81.692783,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332478
FLU992203,FL-N00000037,2400272980,AFR,STAOCO,State Administrative Order of Consent,State,04/11/2000,,59000,SOUTHEAST-ATLANTIC BEVERAGE,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011331503
FL0116009,FL-N00000834,2400278769,AFR,SCWAAPO,State CWA Penalty AO,State,12/14/2010,,2500,"PALM COAST, CITY OF - PALM COAST WWTP",2 UTILITY DRIVE EAST OFF OLD KI,PALM COAST,FL,32137,FLAGLER,4,29.549303,-81.207204,30802010303,6,25.778,1562.35,3080201,4952 4941,221320 221310,http://echo.epa.gov/detailed-facility-report?fid=110010042970
FL0116009,FL-18-0098,3601491202,AFR,SCWAAPO,State CWA Penalty AO,State,03/23/2018,,0,"PALM COAST, CITY OF - PALM COAST WWTP",2 UTILITY DRIVE EAST OFF OLD KI,PALM COAST,FL,32137,FLAGLER,4,29.549303,-81.207204,30802010303,6,25.778,1562.35,3080201,4952 4941,221320 221310,http://echo.epa.gov/detailed-facility-report?fid=110010042970
FL0116009,FL-20-0780,3602309975,AFR,SCWAAPO,State CWA Penalty AO,State,05/11/2020,,0,"PALM COAST, CITY OF - PALM COAST WWTP",2 UTILITY DRIVE EAST OFF OLD KI,PALM COAST,FL,32137,FLAGLER,4,29.549303,-81.207204,30802010303,6,25.778,1562.35,3080201,4952 4941,221320 221310,http://echo.epa.gov/detailed-facility-report?fid=110010042970
FL0042838,FL-N00000185,2400275945,AFR,SCWAAPO,State CWA Penalty AO,State,09/21/1995,,450,"PALM COAST, CITY OF - PALM COAST WWTP",2 UTILITY DRIVE EAST OFF OLD KI,PALM COAST,FL,32137,FLAGLER,4,29.549303,-81.207204,30802010303,6,25.778,1562.35,3080201,4952 4941,221320 221310,http://echo.epa.gov/detailed-facility-report?fid=110010042970
FLU980069,04-1999-N020,2400279114,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,SHURHOLD PRODUCTS COMPANY,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332281
FLU980069,04-1998-N054,2400279113,AFR,309A,CWA 309A AO For Compliance,EPA,04/07/1998,,,SHURHOLD PRODUCTS COMPANY,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332281
FL0474029,FL-20-1244,3602315626,AFR,SCWAAPO,State CWA Penalty AO,State,10/20/2020,,72495.12,MANATEE COUNTY MASTER REUSE SYSTEM,4410 66TH STREET WEST,BRADENTON,FL,34210,MANATEE,4,27.453761,-82.622656,31002010101,16,20.631,3153.52,3100201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110035712333
FL0021521,04-1990-N056,2400273878,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,02/10/1993,32593,,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,FL-N00000969,2400273883,AFR,SCWAAPO,State CWA Penalty AO,State,,,2000,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,04-2010-4522,2200000221,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,08/09/2010,900,,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,FL-20-1304,3602420762,AFR,SCWAAPO,State CWA Penalty AO,State,01/25/2021,,8441.58,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,04-1989-N020,2400273882,AFR,309A,CWA 309A AO For Compliance,EPA,08/15/1989,,,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,04-1985-N011,2400273880,AFR,309A,CWA 309A AO For Compliance,EPA,03/15/1985,,,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FL0021521,FL-12-1646,3400110858,AFR,SCWAAPO,State CWA Penalty AO,State,11/20/2012,,3000,COCOA/JERRY SELLERS (DW),375 N COCOA BLVD,COCOA,FL,32922,BREVARD,4,28.361816,-80.733983,30802020302,8,34.153,2172.64,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914841
FLU970046,04-1997-N062,2400278312,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,METRO USED PALLETS,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,2448,,http://echo.epa.gov/detailed-facility-report?fid=110011332708
FLU970046,04-1997-N039,2400278313,AFR,309A,CWA 309A AO For Compliance,EPA,06/25/1997,,,METRO USED PALLETS,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,2448,,http://echo.epa.gov/detailed-facility-report?fid=110011332708
FLR05F421,FL-11-0637,3400079727,AFR,SCWAAPO,State CWA Penalty AO,State,12/20/2011,,,REPUBLIC SERVICES - FLORIDA REFUSE SERVICES,3820 MAINE AVE,LAKELAND,FL,33801,POLK,4,28.01145,-81.88157,31001010101,15,32.863,922.5,3100101,4212 5093,562213 562211 423930 562111 562212 562219,http://echo.epa.gov/detailed-facility-report?fid=110020476091
FLU024514,04-2002-N033,2400279886,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,MIMS EAST COAST AUTO SALVAGE,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110012676434
FLR10OH68,FL-16-1365,3601091569,AFR,SCWAAPO,State CWA Penalty AO,State,12/08/2016,,0,SR 123,UNKNOWN,NICEVILLE,FL,32578,OKALOOSA,4,30.55174,-86.533519,31401020603,1,22.025,59.28,3140102,,,http://echo.epa.gov/detailed-facility-report?fid=110060366330
FLU992031,FL-N00000036,2400273024,AFR,STAOCO,State Administrative Order of Consent,State,04/07/2000,,32000,CENTRAL FLORIDA TRANSIT COMPAN,UNKNOWN,UNKNOWN,FL,0,POLK,4,28.045941,-81.922238,31001010101,15,38.618,2401.17,3100101,,,http://echo.epa.gov/detailed-facility-report?fid=110011331488
FL0027251,FL-18-0095,3601382988,AFR,SCWAAPO,State CWA Penalty AO,State,03/16/2018,,0,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
FL0027251,04-1991-N010,2400274288,JDC,CIV,Civil Judicial Action,EPA,10/01/1990,,,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
FL0027251,04-1989-N009,2400274290,AFR,309A,CWA 309A AO For Compliance,EPA,04/20/1989,,,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
FL0027251,04-1990-N032,2400274286,JDC,CIV,Civil Judicial Action,EPA,09/28/1990,,,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
FL0027251,FL-N00000263,2400274291,AFR,STAOCO,State Administrative Order of Consent,State,11/18/2005,,1000,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
FL0027251,04-1985-N014,2400274287,AFR,309A,CWA 309A AO For Compliance,EPA,09/16/1985,,,GRU - MAIN STREET WRF,200 SE 16TH AVE,GAINESVILLE,FL,32601,ALACHUA,4,29.63392,-82.32635,30801021105,5,46.261,2606.46,3080102,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064648957
